,type,reference,price,district,street,area,rooms,plant,lift,parking,description
122,Flat,/en/inmueble/101459935/,"275,000€","['\n\n\n\n\n\n\nFlat in Passatge de Garcia i Robles', ' La Salut', ' Barcelona\n\n\n275', '000€\n\n\n2 bed.\n70 m²\n3rd floor exterior with lift\n\n\nUnique brand new home!\nClikalia puts this 70 m2 exterior property for sale under renovation.It is located on the 3rd floor with a lift', ' on Passatge Garcia I Robles street']",Passatge de Garcia i Robles,70 m²,2 bed.,3rd,with lift,,"Unique brand new home!
Clikalia puts this 70 m2 exterior property for sale under renovation.It is located on the 3rd floor with a lift, on Passatge Garcia I Robles street, in La Salut.
Would you like to customize the finishes of this apartment? Visit this house that is being renovated from anywher"
123,Flat,/en/inmueble/101189920/,"1,050,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '050', '000€\n\n\n5 bed.\n209 m²\n exterior with lift\n\n\nTurn this spacious apartment to renovate into the home of your dreams. Located on the top floor of a period building with an lift', ' this beautiful property offers you an unbeatable location in the heart of Barcelona', ' with impressive views of the Arc de Triomf.\nBuilt with an area of 209 m2']",La Dreta de l'Eixample,209 m²,5 bed.,,,,"Turn this spacious apartment to renovate into the home of your dreams. Located on the top floor of a period building with an lift, this beautiful property offers you an unbeatable location in the heart of Barcelona, with impressive views of the Arc de Triomf.
Built with an area of 209 m2, this apa"
124,Flat,/en/inmueble/100949594/,"420,000€","['\n\n\n\n\n\n\nFlat in calle de Còrsega', ' La Sagrada Família', ' Barcelona\n\n\n420', '000€\n\n\n450', '000 €\n\n7%\n\n\n\n3 bed.\n91 m²\n4th floor exterior with lift\n\n\nHOME ADVISORS offers you this exclusive property to move into', ' specifically in Sagrada Familia.\nThe house has 91 m² built that are distributed in a spacious living-dining room that gives us access to the balcony', ' an equipped kitchen']",calle de Còrsega,91 m²,3 bed.,4th,with lift,,"HOME ADVISORS offers you this exclusive property to move into, specifically in Sagrada Familia.
The house has 91 m² built that are distributed in a spacious living-dining room that gives us access to the balcony, an equipped kitchen, 1 double room and 2 single rooms and 2 complete bathrooms.
It has"
125,Flat,/en/inmueble/100486059/,"540,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n540']",El Gòtic,120 m²,5 bed.,4th,with lift,,5 bedrooms 5 balconies  2 full bathrooms Living room Kitchen.
126,Flat,/en/inmueble/101182749/,"365,000€","['\n\n\n\n\n\n\nFlat in Sants', ' Barcelona\n\n\n365', '000€\nGarage optional 125', '000 €\n\n\n380', '000 €\n\n4%\n\n\n\n2 bed.\n116 m²\n exterior without lift\n\n\nEngel & Völkers presenta aquest exclusiu pis al barri de Sants\nEngel&Volkers presents this exclusive property', ' located in one of the most emblematic areas of Sants. It is a completely renovated ground floor tract with a total of 116m2 (76m2 habitat']",Sants,116 m²,2 bed.,,,"Garage optional 125,000 €","Engel & Völkers presenta aquest exclusiu pis al barri de Sants
Engel&Volkers presents this exclusive property, located in one of the most emblematic areas of Sants. It is a completely renovated ground floor tract with a total of 116m2 (76m2 habitat, and 40m2 garden). It is a tract of a unique habita"
127,Flat,/en/inmueble/90407835/,"795,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n795', '000€\n\n\n950', '000 €\n\n16%\n\n\n\n2 bed.\n88 m²\n1st floor exterior with lift\n\n\nLocated in ‘Via Laietana’', ' in the cultural heart of Barcelona', ' ‘El Gòtic’', ' in an area surrounded by services and shops of all kinds']",El Gòtic,88 m²,2 bed.,1st,with lift,,"Located in ‘Via Laietana’, in the cultural heart of Barcelona, ‘El Gòtic’, in an area surrounded by services and shops of all kinds, we find this fantastic totally refurbished 88sq m apartment. It offers a spacious living-dining room with open fully equipped induction kitchen and separate laundry ar"
128,Flat,/en/inmueble/92377661/,"1,350,000€","['\n\n\n\n\n\n\nFlat in calle Nou de la Rambla', ' El Raval', ' Barcelona\n\n\n1', '350', '000€\n\n\n5 bed.\n263 m²\n1st floor exterior without lift\n\n\nTwo steps away from the Ramblas and the Liceo', ' in a 1910 building with few neighbours', ' is located this large flat completely renovated', ' with interior courtyard', ' bright and completely soundproof. This property can be segregated.\nThe property', ' with 242 interior built sqm']",calle Nou de la Rambla,263 m²,5 bed.,1st,without lift,,"Two steps away from the Ramblas and the Liceo, in a 1910 building with few neighbours, is located this large flat completely renovated, with interior courtyard, bright and completely soundproof. This property can be segregated.
The property, with 242 interior built sqm, consists of 4 bedrooms (2 su"
129,Flat,/en/inmueble/101110964/,"250,000€","[""\n\n\n\n\n\n\nFlat in El Camp de l'Arpa del Clot"", ' Barcelona\n\n\n250', '000€\n\n\n259', ""000 €\n\n3%\n\n\n\n3 bed.\n69 m²\n1st floor exterior without lift\n\n\nCharming flat in Camp de l'Arpa del Clot\nBeautiful apartment located in a century-old estate"", "" built in 1920 in the Camp de l'Arpa del Clot neighborhood"", ' just steps away from Sagrada Familia.\nThe property has 73m2 built square meters and 69m2 useful square meters. Upon entering we find the day area']",El Camp de l'Arpa del Clot,69 m²,3 bed.,1st,without lift,,"Charming flat in Camp de l'Arpa del Clot
Beautiful apartment located in a century-old estate, built in 1920 in the Camp de l'Arpa del Clot neighborhood, just steps away from Sagrada Familia.
The property has 73m2 built square meters and 69m2 useful square meters. Upon entering we find the day area,"
130,Flat,/en/inmueble/100521534/,"376,000€","['\n\n\n\n\n\n\nFlat in calle del Príncep de Viana', ' El Raval', ' Barcelona\n\n\n376', '000€\n\n\n2 bed.\n60 m²\n1st floor exterior with lift\n\n\nThis flat is at Carrer del Príncep de Viana', ' 08001', ' Barcelona', ' Barcelona']",calle del Príncep de Viana,60 m²,2 bed.,1st,with lift,,"This flat is at Carrer del Príncep de Viana, 08001, Barcelona, Barcelona, on floor 2. It is a flat that has 60 m2 and has 2 rooms and 1 bathrooms.
It has balcón and ascensor."
131,Flat,/en/inmueble/101206218/,"230,000€","['\n\nFlat in Sants', ' Barcelona\n\n\n230', '000€\n\n\n2 bed.\n80 m²\nMezzanine exterior without lift\n\n\nHABITAT VITAL', ' exclusively presents the sale of this fantastic property:\nHousing', ' from ____________________', ' (according to cadastre)', ' cozy and functional housing.\nThe property is located in the Sants neighborhood.\nIt is distributed as follows: entrance hall', ' large kitchen', ' living room', ' bathroom']",Sants,80 m²,2 bed.,Mezzanine,lift,,"HABITAT VITAL, exclusively presents the sale of this fantastic property:
Housing, from ____________________, (according to cadastre), cozy and functional housing.
The property is located in the Sants neighborhood.
It is distributed as follows: entrance hall, large kitchen, living room, bathroom,"
132,Flat,/en/inmueble/88975940/,"770,000€","['\n\n\n\n\n\n\nFlat in Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n770', '000€\n\n\n3 bed.\n194 m²\n3rd floor exterior with lift\n\n\nBright property with terrace in Born\nBright property in Barcelona with terrace in Born.\nWhy we like this property? :\n- Fantastic location within Ciutat Vella']",Sant Pere - Santa Cater,194 m²,3 bed.,3rd,with lift,,"Bright property with terrace in Born
Bright property in Barcelona with terrace in Born.
Why we like this property? :
- Fantastic location within Ciutat Vella, Barcelona
- Magnificent old building in perfect condition
- Elevator under way
- Lots of natural light and direct light
- Private rectangular"
133,Flat,/en/inmueble/87945521/,"1,775,000€","['\n\n\n\n\n\n\nFlat in Sant Gervasi - Galvany', ' Barcelona\n\n\n1', '775', '000€\nParking included\n\n\n7 bed.\n322 m²\n4th floor exterior with lift\n\n\nSpectacular penthouse with terraces and office\nIn a privileged location', ' near Turó de Monterols', ' is this spectacular house of 262m2 useful', ' is designed in two areas']",Sant Gervasi - Galvany,322 m²,7 bed.,4th,with lift,Parking included,"Spectacular penthouse with terraces and office
In a privileged location, near Turó de Monterols, is this spectacular house of 262m2 useful, is designed in two areas, one considered main home and another as a possible extension of the house or professional office. Entering the house and to the left o"
134,Penthouse,/en/inmueble/100809439/,"599,000€","['\n\n\n\n\n\n\nPenthouse in La Salut', ' Barcelona\n\n\n599', '000€\nGarage optional 35', '000 €\n\n\n3 bed.\n105 m²\n6th floor exterior with lift\n\n\nPenthouse with terrace and views in La Salut\nFantastic 98 sqm penthouse', ' totally exterior and very bright', ' with a large terrace facing Southwest']",La Salut,105 m²,3 bed.,6th,with lift,"Garage optional 35,000 €","Penthouse with terrace and views in La Salut
Fantastic 98 sqm penthouse, totally exterior and very bright, with a large terrace facing Southwest, located in a landscaped residential complex in La Salut.
Upon entering we find ourselves in a comfortable hall from which a corridor leads us to a very br"
135,Flat,/en/inmueble/100743451/,"1,240,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n1', '240', '000€\n\n\n6 bed.\n232 m²\n4th floor exterior with lift\n\n\nPenthouse in the Gothic with large terrace\nUnique opportunity in the area. Two penthouses in a spectacular property next to Plaça de la Mercé', ' Medinacelli and Soho House', ' two streets away from the seafront.\nWe present two penthouses of 82 and 100 metres approximately']",El Gòtic,232 m²,6 bed.,4th,with lift,,"Penthouse in the Gothic with large terrace
Unique opportunity in the area. Two penthouses in a spectacular property next to Plaça de la Mercé, Medinacelli and Soho House, two streets away from the seafront.
We present two penthouses of 82 and 100 metres approximately, with a total of 6 bedrooms and"
136,Duplex,/en/inmueble/101398852/,"1,190,000€","['\n\nDuplex in Sant Gervasi - Galvany', ' Barcelona\n\n\n1', '190', '000€\nParking included\n\n\n7 bed.\n230 m²\n2nd floor exterior with lift\n\n\n230m2 duplex in Sarria Sant Gervasi next to Vía Augusta and Ganduxer street\nIn a stately estate with a pool and common area we find a house on two floors in the best area of Sant Gervasi next to Via Augusta', ' with all services.\nThese are two entities', ' currently a house with 6 bedrooms', ' 3 bathrooms']",Sant Gervasi - Galvany,230 m²,7 bed.,2nd,with lift,Parking included,"230m2 duplex in Sarria Sant Gervasi next to Vía Augusta and Ganduxer street
In a stately estate with a pool and common area we find a house on two floors in the best area of Sant Gervasi next to Via Augusta, with all services.
These are two entities, currently a house with 6 bedrooms, 3 bathrooms,"
137,Detached,/en/inmueble/99991681/,"2,130,000€","['\n\n\n\n\n\n\nDetached house in Sant Gervasi - La Bonanova', ' Barcelona\n\n\n2', '130', '000€\n\n\n9 bed.\n375 m²\n\n\nEmblematic house in Sarrià with garden\nHouse Modernista of the architect Juan José Hervás i Arizmendi to rehabilitate. The construction of 1904 consists of a ground floor plus 2 floors. In the housing we also find a small basement on the lower level', ' below the ground floor']",Sant Gervasi - La Bonanova,375 m²,9 bed.,,,,"Emblematic house in Sarrià with garden
House Modernista of the architect Juan José Hervás i Arizmendi to rehabilitate. The construction of 1904 consists of a ground floor plus 2 floors. In the housing we also find a small basement on the lower level, below the ground floor, open to the garden hat ex"
138,Flat,/en/inmueble/101588741/,"390,000€","['\n\n\n\n\n\n\nFlat in Vallcarca i els Penitents', ' Barcelona\n\n\n390', '000€\n\n\n2 bed.\n143 m²\nGround floor exterior with lift\n\n\nGround floor with terrace in Vallcarca-Penitents\nSpectacular triplex ground floor in a well preserved building with lift. It is a local conditioned as housing']",Vallcarca i els Penitents,143 m²,2 bed.,Ground,with lift,,"Ground floor with terrace in Vallcarca-Penitents
Spectacular triplex ground floor in a well preserved building with lift. It is a local conditioned as housing, recently refurbished with quality finishes. The property consists of three floors and the access is located on the middle floor. The entranc"
139,Detached,/en/inmueble/101253947/,"1,600,000€","['\n\n\n\n\n\n\nDetached house in Vallcarca i els Penitents', ' Barcelona\n\n\n1', '600', '000€\nParking included\n\n\n7 bed.\n404 m²\n\n\nModernist jewel in Vallcarca-Penitents\nThe house with two entrances from two streets at different levels. If we enter from the street with an upper level', ' the description of the property is as follows:\nPlt. -2 27 sqm garage for two cars\nPlt. -1 Of 40 sqm with a living room', ' two bedrooms']",Vallcarca i els Penitents,404 m²,7 bed.,,,Parking included,"Modernist jewel in Vallcarca-Penitents
The house with two entrances from two streets at different levels. If we enter from the street with an upper level, the description of the property is as follows:
Plt. -2 27 sqm garage for two cars
Plt. -1 Of 40 sqm with a living room, two bedrooms, toilet and"
140,Flat,/en/inmueble/100735426/,"2,200,000€","['\n\n\n\n\n\n\nFlat in Sant Gervasi - Galvany', ' Barcelona\n\n\n2', '200']",Sant Gervasi - Galvany,338 m²,5 bed.,3rd,with lift,Parking included,"Elegance and luxury in Reina Victoria
In one of the best streets of Barcelona we find this great apartment of more than 330 meters a few steps from the Turo Parc. It is an apartment located on the prestigious Reina Victoria street in which its homes are characterized by elegance and luxury both in t"
141,Detached,/en/inmueble/89229563/,"4,300,000€","['\n\n\n\n\n\n\nDetached house in Pedralbes', ' Barcelona\n\n\n4', '300', '000€\nParking included\n\n\n6 bed.\n710 m²\n\n\nWonderful house in Pedralbes with views\nIn the exclusive residential neighborhood of Pedralbes', ' and surrounded by the best international schools', ' almost 700 m2 on a plot of more than 1', '000 m2.\nThe house', ' in perfect condition']",Pedralbes,710 m²,6 bed.,,,Parking included,"Wonderful house in Pedralbes with views
In the exclusive residential neighborhood of Pedralbes, and surrounded by the best international schools, almost 700 m2 on a plot of more than 1,000 m2.
The house, in perfect condition, is distributed over 4 floors and enjoys great tranquility and wonderful vi"
142,Flat,/en/inmueble/101258277/,"255,000€","['\n\n\n\n\n\n\nFlat in El Raval', ' Barcelona\n\n\n255', '000€\n\n\n272', '000 €\n\n6%\n\n\n\n2 bed.\n69 m²\n3rd floor exterior with lift\n\n\nApartment with elevator near Ronda Sant Pau\nExclusive apartment in the Raval']",El Raval,69 m²,2 bed.,3rd,with lift,,"Apartment with elevator near Ronda Sant Pau
Exclusive apartment in the Raval, recently remodeled with finishing details that make it unique in its style with great potential for investors in a very well located royal building with elevator.
Located in a rehabilitation and urban growth area of the Ci"
143,Flat,/en/inmueble/101198896/,"1,650,000€","['\n\n\n\n\n\n\nFlat in Pedralbes', ' Barcelona\n\n\n1', '650', '000€\nParking included\n\n\n1', '700', '000 €\n\n3%\n\n\n\n3 bed.\n154 m²\n3rd floor exterior with lift\n\n\nRenovated apartment with parking and pool in Pedralbes\nExclusive aparment in Pedralbes', ' building with garden', ' pool and parking space.\nSpectacular home of 145 m2 built', ' plus 13 m2 of terrace and 26 m2 of community areas. A parking space for car included in the price.\nThis magnificent home']",Pedralbes,154 m²,3 bed.,3rd,with lift,Parking included,"Renovated apartment with parking and pool in Pedralbes
Exclusive aparment in Pedralbes, building with garden, pool and parking space.
Spectacular home of 145 m2 built, plus 13 m2 of terrace and 26 m2 of community areas. A parking space for car included in the price.
This magnificent home, which is b"
144,Penthouse,/en/inmueble/100191095/,"295,000€","['\n\n\n\n\n\n\nPenthouse in El Gòtic', ' Barcelona\n\n\n295', '000€\n\n\n1 bed.\n53 m²\n4th floor exterior without lift\n\n\nFantastic renovated penthouse in Barri Gòtic\nFantastic penthouse renovated in 2017', ' located at the community terrace level on the fifth floor without elevator of a building in perfect condition in the heart of Barcelona on Portaferrissa street.\nIn the renovation']",El Gòtic,53 m²,1 bed.,4th,without lift,,"Fantastic renovated penthouse in Barri Gòtic
Fantastic penthouse renovated in 2017, located at the community terrace level on the fifth floor without elevator of a building in perfect condition in the heart of Barcelona on Portaferrissa street.
In the renovation, warm materials have been used such"
145,Flat,/en/inmueble/101223215/,"1,150,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '150', '000€\n\n\n5 bed.\n160 m²\n4th floor exterior with lift\n\n\nNice property to be renovated next to Passeig de Gràcia\nWe are pleased to present this fantastic apartment on a real 5th floor', ' in one of the best locations in the Eixample Dret', "" a stone's throw from the Diagonal""]",La Dreta de l'Eixample,160 m²,5 bed.,4th,with lift,,"Nice property to be renovated next to Passeig de Gràcia
We are pleased to present this fantastic apartment on a real 5th floor, in one of the best locations in the Eixample Dret, a stone's throw from the Diagonal, between Passeig de Gràcia and Rambla Catalunya.
The property has the typical double or"
146,Flat,/en/inmueble/99493230/,"1,620,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '620', '000€\n\n\n3 bed.\n139 m²\n1st floor exterior with lift\n\n\nNew principal flat on Rambla Catalunya\nWe are pleased to present this completely refurbished finca regia with 17 contemporary designed apartments', ' located on the iconic Rambla de Catalunya in the heart of Barcelona. Set on a tree-lined']",La Dreta de l'Eixample,139 m²,3 bed.,1st,with lift,,"New principal flat on Rambla Catalunya
We are pleased to present this completely refurbished finca regia with 17 contemporary designed apartments, located on the iconic Rambla de Catalunya in the heart of Barcelona. Set on a tree-lined, semi-pedestrianized avenue known for both outdoor dining and sh"
147,Penthouse,/en/inmueble/100282781/,"750,000€","['\n\n\n\n\n\n\nPenthouse in Sant Gervasi - La Bonanova', ' Barcelona\n\n\n750']",Sant Gervasi - La Bonanova,103 m²,2 bed.,7th,with lift,,"Fantastic Penthouse in Bonanova
In an excellent residential and commercial area of Sant Gervasi is this unique and sunny penthouse of 103 m2 built and 35 m2 in terraces.
It is a house practically divided into 2 differentiated sectors and with individual accesses but at the same time they are united"
148,Terraced,/en/inmueble/96788213/,"950,000€","['\n\n\n\n\n\n\nTerraced house in Sant Gervasi - La Bonanova', ' Barcelona\n\n\n950', '000€\n\n\n1', '100']",Sant Gervasi - La Bonanova,206 m²,4 bed.,,,,"Charming house with garden in Bonanova.
Engel & Völkers presents this attractive house with a cozy private garden located in the surroundings of Torre Vilana in one of the most exclusive areas of Bonanova. The property was completely renovated in 2013.
The house is divided into 2 floors with a func"
149,Flat,/en/inmueble/98991184/,"725,000€","[""\n\n\n\n\n\n\nFlat in L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n725', '000€\n\n\n4 bed.\n134 m²\n3rd floor exterior with lift\n\n\nExcellent flat near Francesc Macià\nSpacious and updated flat of approximately 134sq m of total built surface and with most of the rooms exterior', ' in an unbeatable location of the city', ' close to Francesc Macià']",L'Antiga Esquerra de l'Eixample,134 m²,4 bed.,3rd,with lift,,"Excellent flat near Francesc Macià
Spacious and updated flat of approximately 134sq m of total built surface and with most of the rooms exterior, in an unbeatable location of the city, close to Francesc Macià, Turó Park and Av. Josep Tarradellas. This flat is ideal for optimal comfort due to the pos"
150,Flat,/en/inmueble/101256732/,"395,000€","['\n\n\n\n\n\n\nFlat in El Raval', ' Barcelona\n\n\n395', '000€\n\n\n3 bed.\n106 m²\n exterior without lift\n\n\nCharming apartment with 4 balconies in El Raval\nEngel&Volkers exclusively presents a beautiful apartment in a building from the 1900s. This 106 m2 flat it is a corner building between two streets. With 4 balconies it has 3 bedrooms', ' 2 triples and 1 single', ' open kitchen to the living room']",El Raval,106 m²,3 bed.,,,,"Charming apartment with 4 balconies in El Raval
Engel&Volkers exclusively presents a beautiful apartment in a building from the 1900s. This 106 m2 flat it is a corner building between two streets. With 4 balconies it has 3 bedrooms, 2 triples and 1 single, open kitchen to the living room, 1 full bat"
151,Flat,/en/inmueble/100227626/,"785,000€","['\n\n\n\n\n\n\nFlat in Pedralbes', ' Barcelona\n\n\n785', '000€\nParking included\n\n\n4 bed.\n116 m²\n6th floor exterior with lift\n\n\nHigh floor with wide views in Pedralbes\nIn the upper area of Barcelona', ' in the residential and exclusive neighborhood of Pedralbes surrounded by nature', ' sports clubs of the highest level', ' and prestigious international schools and training centers']",Pedralbes,116 m²,4 bed.,6th,with lift,Parking included,"High floor with wide views in Pedralbes
In the upper area of Barcelona, in the residential and exclusive neighborhood of Pedralbes surrounded by nature, sports clubs of the highest level, and prestigious international schools and training centers, we find this fabulous high floor of 116m2 from which"
152,Penthouse,/en/inmueble/99707149/,"595,000€","['\n\n\n\n\n\n\nPenthouse in Sant Gervasi - La Bonanova', ' Barcelona\n\n\n595', '000€\n\n\n3 bed.\n89 m²\n6th floor exterior with lift\n\n\nPenthouse in Mandri street\nIn the dynamic Mandri street', ' we find this 87m2 penthouse with a 14m2 terrace. In a very well-kept farm.\nThe apartment is all exterior', ' including bathrooms and kitchen', ' without corridors', ' with very well used space']",Sant Gervasi - La Bonanova,89 m²,3 bed.,6th,with lift,,"Penthouse in Mandri street
In the dynamic Mandri street, we find this 87m2 penthouse with a 14m2 terrace. In a very well-kept farm.
The apartment is all exterior, including bathrooms and kitchen, without corridors, with very well used space, and differentiated between the day and night areas.
It co"
153,Flat,/en/inmueble/100966133/,"289,000€","['\n\n\n\n\n\n\nFlat in calle de Verdi', ' La Salut', ' Barcelona\n\n\n289', '000€\n\n\n315']",calle de Verdi,81 m²,2 bed.,,,,"Nice ground floor with terrace in La Salut
Welcome to the home of your dreams! This practical apartment located in a quiet residential area of the Salut neighborhood is the perfect place to live comfortably. Imagine waking up every morning to the fresh air of Park Güell and the vibrant life of Vila"
154,Flat,/en/inmueble/98372259/,"1,870,000€","['\n\n\n\n\n\n\nFlat in Pedralbes', ' Barcelona\n\n\n1', '870', '000€\nParking included\n\n\n4 bed.\n184 m²\n4th floor exterior with lift\n\n\nApartment refurbished with terrace in Pedralbes\nSpectacular new renovated home.\nHousing on the fourth floor of: 168.4sqm of housing']",Pedralbes,184 m²,4 bed.,4th,with lift,Parking included,"Apartment refurbished with terrace in Pedralbes
Spectacular new renovated home.
Housing on the fourth floor of: 168.4sqm of housing, 27.88sqm of terrace and 4.11sqm of common private area.
Spectacular home with a large living-dining room with access to the South-facing terrace. The main room en sui"
155,Detached,/en/inmueble/101253947/,"1,600,000€","['\n\n\n\n\n\n\nDetached house in Vallcarca i els Penitents', ' Barcelona\n\n\n1', '600', '000€\nParking included\n\n\n7 bed.\n404 m²\n\n\nModernist jewel in Vallcarca-Penitents\nThe house with two entrances from two streets at different levels. If we enter from the street with an upper level', ' the description of the property is as follows:\nPlt. -2 27 sqm garage for two cars\nPlt. -1 Of 40 sqm with a living room', ' two bedrooms']",Vallcarca i els Penitents,404 m²,7 bed.,,,Parking included,"Modernist jewel in Vallcarca-Penitents
The house with two entrances from two streets at different levels. If we enter from the street with an upper level, the description of the property is as follows:
Plt. -2 27 sqm garage for two cars
Plt. -1 Of 40 sqm with a living room, two bedrooms, toilet and"
156,Flat,/en/inmueble/97393456/,"1,200,000€","['\n\n\n\n\n\n\nFlat in La Salut', ' Barcelona\n\n\n1', '200', '000€\n\n\n15 bed.\n694 m²\nGround floor exterior without lift\n\n\nHuge segregable triplex en la Salut', ' Gràcia\nWe present you this great opportunity! It is a triplex property of 694 sqm hat can be segregated', ' distributed in part of the ground floor']",La Salut,694 m²,15 bed.,Ground,without lift,,"Huge segregable triplex en la Salut, Gràcia
We present you this great opportunity! It is a triplex property of 694 sqm hat can be segregated, distributed in part of the ground floor, mezzanine and first floor of a building with five floors with elevator and in good condition from 1974.
The current a"
157,Flat,/en/inmueble/96153484/,"730,000€","['\n\n\n\n\n\n\nFlat in El Raval', ' Barcelona\n\n\n730']",El Raval,143 m²,3 bed.,1st,with lift,,"Spectacular apartment in a restored building
Majestic apartment with balcony and views to the Rambla de Catalunya. Restored regal building a few meters from the Boqueria Market.
The entrance to the apartment leads to a hall that leads to a large living room with exit to terrace. Views to the Rambla"
158,Flat,/en/inmueble/99625804/,"808,000€","[""\n\n\n\n\n\n\nFlat in L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n808']",L'Antiga Esquerra de l'Eixample,123 m²,3 bed.,1st,with lift,,"Stylish apartment near Plaça Universitat
This bright and elegant apartment on the first floor (a real third floor) facing northwest is part of a Great Refurbishment in a magnificent 1900 Regal Estate building located near plaça Universitat. All of the details of this refurbishment have been taken ca"
159,Flat,/en/inmueble/100231770/,"299,000€","['\n\n\n\n\n\n\nFlat in Vila de Gràcia', ' Barcelona\n\n\n299', '000€\n\n\n1 bed.\n77 m²\nGround floor exterior with lift\n\n\nDesign loft in the heart of Vila de Gràcia\nPreserving all the energy and creativity of what was once an art gallery', ' we find this beautiful designer loft on the first floor of a 1979 building in the prestigious Verdi street', ' a few steps from the Plaça del Nord.\nUpon entering']",Vila de Gràcia,77 m²,1 bed.,Ground,with lift,,"Design loft in the heart of Vila de Gràcia
Preserving all the energy and creativity of what was once an art gallery, we find this beautiful designer loft on the first floor of a 1979 building in the prestigious Verdi street, a few steps from the Plaça del Nord.
Upon entering, the hall gives way to"
160,Penthouse,/en/inmueble/99586748/,"1,450,000€","['\n\n\n\n\n\n\nPenthouse in Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n1', '450', '000€\n\n\n2 bed.\n195 m²\n4th floor exterior with lift\n\n\nOne of the kind industrial penthouse with terrace\nUnique penthouse in the luxury segment of the authentic industrial style. 3.80m ceilings', ' totally exterior', ' in a PRIME location', ' without car noise']",Sant Pere - Santa Cater,195 m²,2 bed.,4th,with lift,,"One of the kind industrial penthouse with terrace
Unique penthouse in the luxury segment of the authentic industrial style. 3.80m ceilings, totally exterior, in a PRIME location, without car noise, and with great unobstructed southbound views. It consists of the ground floor + upper floor (accessibl"
161,Flat,/en/inmueble/94943360/,"670,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n670', '000€\n\n\n2 bed.\n82 m²\n4th floor exterior with lift\n\n\nPenthouse in the Gotico\nAmazing penthouse in a modernist building from 1900 with lift', ' completly rehabilitated in 2011. Unique in Barcelona', ' in which we can consider the best building in Gotico.\nDistributed in a big living room with exit to a balcony', ' open kitchen. Two double bedrooms', ' all exterior']",El Gòtic,82 m²,2 bed.,4th,with lift,,"Penthouse in the Gotico
Amazing penthouse in a modernist building from 1900 with lift, completly rehabilitated in 2011. Unique in Barcelona, in which we can consider the best building in Gotico.
Distributed in a big living room with exit to a balcony, open kitchen. Two double bedrooms, all exterior,"
162,Flat,/en/inmueble/101258277/,"255,000€","['\n\n\n\n\n\n\nFlat in El Raval', ' Barcelona\n\n\n255', '000€\n\n\n272', '000 €\n\n6%\n\n\n\n2 bed.\n69 m²\n3rd floor exterior with lift\n\n\nApartment with elevator near Ronda Sant Pau\nExclusive apartment in the Raval']",El Raval,69 m²,2 bed.,3rd,with lift,,"Apartment with elevator near Ronda Sant Pau
Exclusive apartment in the Raval, recently remodeled with finishing details that make it unique in its style with great potential for investors in a very well located royal building with elevator.
Located in a rehabilitation and urban growth area of the Ci"
163,Flat,/en/inmueble/97107255/,"780,000€","['\n\n\n\n\n\n\nFlat in Sant Gervasi - La Bonanova', ' Barcelona\n\n\n780', '000€\n\n\n3 bed.\n153 m²\n1st floor exterior with lift\n\n\nNew apartment in Sant Gervasi Bonanova\nIn the neighborhood of Sant Gervasi La Bonanova', ' we find this elegant apartment completely renovated']",Sant Gervasi - La Bonanova,153 m²,3 bed.,1st,with lift,,"New apartment in Sant Gervasi Bonanova
In the neighborhood of Sant Gervasi La Bonanova, we find this elegant apartment completely renovated, brand new with very good qualities and good orientation.
The day area consists of a spacious living room with access to a pleasant south-facing terrace and a r"
164,Flat,/en/inmueble/101626435/,"295,000€","['\n\nFlat in avenida del Paral·lel', ' El Poble Sec - Parc de Montjuïc', ' Barcelona\n\n\n295', '000€\n\n\n3 bed.\n82 m²\n5th floor exterior with lift\n\n\nApartment to reform', ' building with elevator', ' a few steps from the Poble Sec metro', ' 3 bedrooms', ' two doubles and one medium', ' all exterior with windows to the street', ' kitchen with utility room', ' hall', ' bathroom', ' living room with access to a terrace and views of Avda. Parallel. Afternoon sun']",avenida del Paral·lel,82 m²,3 bed.,5th,with lift,,"Apartment to reform, building with elevator, a few steps from the Poble Sec metro, 3 bedrooms, two doubles and one medium, all exterior with windows to the street, kitchen with utility room, hall, bathroom, living room with access to a terrace and views of Avda. Parallel. Afternoon sun, excellent ar"
