,type,reference,price,district,street,area,plant,lift,parking,description
555,Detached,/en/inmueble/99426101/,"630,000€","['\n\n\n\n\n\n\nDetached house in calle de Servet', ' Sant Andreu', ' Barcelona\n\n\n630', '000€\nParking included\n\n\n685', '000 €\n\n8%\n\n\n\n4 bed.\n177 m²\n\n\nHouse renovated in 1993', ' consisting of.. .\nLow level:\nLiving-dining room (31m²) with direct access to the patio/garden (26m²) and private garage (27m²) with direct access from Baliarda street', ' kitchen (12m²)']",calle de Servet,177 m²,,,Parking included,"House renovated in 1993, consisting of.. .
Low level:
Living-dining room (31m²) with direct access to the patio/garden (26m²) and private garage (27m²) with direct access from Baliarda street, kitchen (12m²), and courtesy bathroom.
First floor:
Terrace (12m²) with access from bedroom suite (15m²)"
556,Penthouse,/en/inmueble/84087248/,"1,190,000€","[""\n\n\n\n\n\n\nPenthouse in La Nova Esquerra de l'Eixample"", ' Barcelona\n\n\n1', '190']",La Nova Esquerra de l'Eixample,160 m²,10th,with lift,,"Exclusive duplex penthouse in Eixample Esquerra
Modern and luminous duplex penthouse with exterior rooms in the heart of the Nova Esquerra de l'Eixample in one of the best communicated areas that has all the services at hand and with green areas.
This duplex penthouse stands out for its elegant mo"
557,Flat,/en/inmueble/89809999/,"1,900,000€","['\n\n\n\n\n\n\nFlat in El Poblenou', ' Barcelona\n\n\n1', '900', '000€\nParking included\n\n\n2 bed.\n152 m²\n14th floor exterior with lift\n\n\nExclusive Penthouse in Poblenou\nThis exclusive Penthouse of 150m2 located on the first line of the sea in Poblenou. It has an unbeatable southeast-southwest orientation']",El Poblenou,152 m²,14th,with lift,Parking included,"Exclusive Penthouse in Poblenou
This exclusive Penthouse of 150m2 located on the first line of the sea in Poblenou. It has an unbeatable southeast-southwest orientation, which allows us to enjoy all of the solar hours. The same is distributed in 120m2 of housing and 30m2 of terrace. When accessing i"
558,Flat,/en/inmueble/101283953/,"440,000€","['\n\n\n\n\n\n\nFlat in calle de Guitard', ' Les Corts', ' Barcelona\n\n\n440', '000€\n\n\n3 bed.\n89 m²\n2nd floor exterior with lift\n\n\nFloor 2nd', ' flat total surface area 89 m²', ' usable floor area 85 m²', ' single bedrooms: 1', ' double bedrooms: 2', ' 2 bathrooms', ' age between 20 and 30 years', ' lift', ' kitchen (independiente)', ' state of repair: in good condition', ' facing south', ' terrace (8m2)', ' exterior', ' energy emission rate: F', ' 65']",calle de Guitard,89 m²,2nd,with lift,,"Floor 2nd, flat total surface area 89 m², usable floor area 85 m², single bedrooms: 1, double bedrooms: 2, 2 bathrooms, age between 20 and 30 years, lift, kitchen (independiente), state of repair: in good condition, facing south, terrace (8m2), exterior, energy emission rate: F, 65, energy consumpti"
559,Flat,/en/inmueble/101145564/,"149,000€","[""\n\n\n\n\n\n\nFlat in calle d'Almansa"", ' Verdun', ' Barcelona\n\n\n149', '000€\n\n\n3 bed.\n51 m²\n3rd floor without lift\n\n\nFloor', ' flat total surface area 51 m²', ' double bedrooms: 3', ' 1 bathrooms', ' balcony']",calle d'Almansa,51 m²,3rd,lift,,"Floor, flat total surface area 51 m², double bedrooms: 3, 1 bathrooms, balcony, floor no. : 1."
560,Flat,/en/inmueble/100554422/,"1,500,000€","['\n\n\n\n\n\n\nFlat in rambla de Catalunya', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '500', '000€\n\n\n6 bed.\n252 m²\n2nd floor exterior with lift\n\n\nIt is not easy to find a charming', ' cozy apartment in a good location', ' but I have finally entered this one and I have fallen in love with the mixture between the modernist and contemporary styles']",rambla de Catalunya,252 m²,2nd,with lift,,"It is not easy to find a charming, cozy apartment in a good location, but I have finally entered this one and I have fallen in love with the mixture between the modernist and contemporary styles, in a spectacular royal estate.
We present this fantastic home located in the heart of the city of Barce"
561,Flat,/en/inmueble/100276851/,"820,000€","['\n\n\n\n\n\n\nFlat in calle de Roger de Llúria', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n820', '000€\n\n\n7 bed.\n180 m²\nMezzanine exterior with lift\n\n\n180m2 stately apartment plus 14m2 of balconies', ' in a royal estate in the heart of the Eixample! Magnificent location on Casp street', ' between Plaza Cataluña and Plaza Urquinaona. Classic finca with high ceilings and modernist details. Very exterior and bright house']",calle de Roger de Llúria,180 m²,Mezzanine,lift,,"180m2 stately apartment plus 14m2 of balconies, in a royal estate in the heart of the Eixample! Magnificent location on Casp street, between Plaza Cataluña and Plaza Urquinaona. Classic finca with high ceilings and modernist details. Very exterior and bright house, with a large façade facing the str"
562,Flat,/en/inmueble/100671646/,"945,000€","['\n\n\n\n\n\n\nFlat in calle del Rosari', ' Les Tres Torres', ' Barcelona\n\n\n945', '000€\nParking included\n\n\n985', '000 €\n\n4%\n\n\n\n5 bed.\n174 m²\n1st floor exterior with lift\n\n\nAPARTMENT IN CALLE ROSARI - TRES TORRES', ' WITH TERRACE AND PARKING. TO REFORM.\nExcellent residential area with all services in its immediate surroundings. A few minutes walk from the College of the Salesians Sarrià', ' the Royal Monastery of Santa Isabel', ' Artós Sports Center', ' Corachán Clinic']",calle del Rosari,174 m²,1st,with lift,Parking included,"APARTMENT IN CALLE ROSARI - TRES TORRES, WITH TERRACE AND PARKING. TO REFORM.
Excellent residential area with all services in its immediate surroundings. A few minutes walk from the College of the Salesians Sarrià, the Royal Monastery of Santa Isabel, Artós Sports Center, Corachán Clinic, CIMA... T"
563,Flat,/en/inmueble/101281893/,"275,000€","['\n\n\n\n\n\n\nFlat in avenida del Coll del Portell', ' La Salut', ' Barcelona\n\n\n275', '000€\n\n\n3 bed.\n67 m²\n1st floor exterior with lift\n\n\nApartment to enjoy the exits to the green of the mountain and the views of the blue of the sea sitting quietly from your terrace.\nThe property consists of:\nLiving-dining room', ' terrace', ' kitchen', ' gallery', ' 3 bedrooms', ' bathroom', ' hall and corridor.\nElevator', ' heating', ' air conditioning']",avenida del Coll del Portell,67 m²,1st,with lift,,"Apartment to enjoy the exits to the green of the mountain and the views of the blue of the sea sitting quietly from your terrace.
The property consists of:
Living-dining room, terrace, kitchen, gallery, 3 bedrooms, bathroom, hall and corridor.
Elevator, heating, air conditioning, white aluminum wi"
564,Flat,/en/inmueble/100336601/,"450,000€","['\n\n\n\n\n\n\nFlat in calle del Cardener', ' Vila de Gràcia', ' Barcelona\n\n\n450', '000€\n\n\n465', '000 €\n\n3%\n\n\n\n3 bed.\n101 m²\n2nd floor exterior with lift\n\n\nUnique brand new home!\nClikalia offers this renovated 101 m2 exterior property for sale. It is located on the 2nd floor with elevator', ' on Cardener street', ' in Vila de Gracia.\nWe are the owners of the house WE DO NOT CHARGE COMMISSION!\nThe property consists of 3 bedrooms with fitted wardrobes']",calle del Cardener,101 m²,2nd,with lift,,"Unique brand new home!
Clikalia offers this renovated 101 m2 exterior property for sale. It is located on the 2nd floor with elevator, on Cardener street, in Vila de Gracia.
We are the owners of the house WE DO NOT CHARGE COMMISSION!
The property consists of 3 bedrooms with fitted wardrobes, a li"
565,Flat,/en/inmueble/100645808/,"330,000€","['\n\n\n\n\n\n\nFlat in calle de Sant Antoni Maria Claret', "" El Camp de l'Arpa del Clot"", ' Barcelona\n\n\n330', '000€\n\n\n3 bed.\n85 m²\n2nd floor exterior with lift\n\n\nMagnificent flat in Camp de l Arpa area and two streets from Hospital de Sant Pau. The flat has a large entrance hall', ' a single room', ' a laundry room next to the bathroom with shower', ' followed by a separate kitchen', ' and finally we find a living room']",calle de Sant Antoni Maria Claret,85 m²,2nd,with lift,,"Magnificent flat in Camp de l Arpa area and two streets from Hospital de Sant Pau. The flat has a large entrance hall, a single room, a laundry room next to the bathroom with shower, followed by a separate kitchen, and finally we find a living room, and a room outside to the street next to a balcony"
566,Flat,/en/inmueble/96428372/,"880,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n880', '000€\n\n\n2 bed.\n114 m²\n exterior with lift\n\n\nWonderful 110 m² apartment with 2 bedrooms and 2 bathrooms on the top floor of a stately building with concierge service on Rambla de Catalunya', ' in the heart of the city.\nUpon entering the apartment']",La Dreta de l'Eixample,114 m²,,,,"Wonderful 110 m² apartment with 2 bedrooms and 2 bathrooms on the top floor of a stately building with concierge service on Rambla de Catalunya, in the heart of the city.
Upon entering the apartment, an exposed brick hall leads to a bright bedroom with a built-in wardrobe to the left and access to"
567,Penthouse,/en/inmueble/101617808/,"460,000€","['\n\nPenthouse in calle Font den Fargas', ' 64', "" La Font d'En Fargues"", ' Barcelona\n\n\n460', '000€\n\n\n2 bed.\n66 m²\n3rd floor exterior with lift\n\n\nThis completed New Construction is located in the Horta Guinardo District', ' a few steps from the enormous Parc del Guinardo and a few meters from the Horta metro station', ' blue line L5. Close to it we find neighborhood market areas', ' supermarkets', ' leisure area', ' schools']",calle Font den Fargas,66 m²,3rd,with lift,,"This completed New Construction is located in the Horta Guinardo District, a few steps from the enormous Parc del Guinardo and a few meters from the Horta metro station, blue line L5. Close to it we find neighborhood market areas, supermarkets, leisure area, schools, transport and a multitude of ser"
568,Flat,/en/inmueble/99993986/,"1,499,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '499', '000€\n\n\n3 bed.\n115 m²\n exterior with lift\n\n\nThis magnificent property is located on the fifth royal floor of a rehabilitated period building', ' with an lift and concierge service. It is a completely renovated property']",La Dreta de l'Eixample,115 m²,,,,"This magnificent property is located on the fifth royal floor of a rehabilitated period building, with an lift and concierge service. It is a completely renovated property, with all the comforts and ready to move into.
The property consists of a large and luxurious living room - dining room wit"
569,Penthouse,/en/inmueble/100910324/,"1,100,000€","[""\n\n\n\n\n\n\nPenthouse in L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n1', '100', '000€\n\n\n2 bed.\n102 m²\n exterior with lift\n\n\nThis magnificent penthouse is located on the eighth floor of a building in perfect condition', ' with an elevator and with the ITE in force. The property is completely renovated and has a large garden terrace', ' furnished']",L'Antiga Esquerra de l'Eixample,102 m²,,,,"This magnificent penthouse is located on the eighth floor of a building in perfect condition, with an elevator and with the ITE in force. The property is completely renovated and has a large garden terrace, furnished, with a wooden deck and unobstructed views of much of the city.
The penthouse"
570,Flat,/en/inmueble/101468258/,"1,195,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '195', '000€\n\n\n3 bed.\n195 m²\n with lift\n\n\nSituated on the tenth floor of the first skyscraper built in Barcelona', ' this spacious property spans approximately 200sqm. As you enter', ' you are welcomed by a living-dining room measuring almost 100sqm']",La Dreta de l'Eixample,195 m²,,,,"Situated on the tenth floor of the first skyscraper built in Barcelona, this spacious property spans approximately 200sqm. As you enter, you are welcomed by a living-dining room measuring almost 100sqm, with access to a small covered balcony overlooking the street. Integrated into the living room is"
571,Flat,/en/inmueble/99953283/,"440,000€","['\n\n\n\n\n\n\nFlat in calle del Camp', ' Sant Gervasi - Galvany', ' Barcelona\n\n\n440', '000€\n\n\n448', '000 €\n\n2%\n\n\n\n3 bed.\n90 m²\n1st floor exterior with lift\n\n\n90 sqm apartment built', ' according to cadastre', ' in one of the most sought after neighborhoods in Barcelona', ' San Gervasio', ' Galvany. It has a spacious living room with access to a balcony that overlooks Camp street', ' an independent kitchen and two complete bathrooms. It also has three bedrooms']",calle del Camp,90 m²,1st,with lift,,"90 sqm apartment built, according to cadastre, in one of the most sought after neighborhoods in Barcelona, San Gervasio, Galvany. It has a spacious living room with access to a balcony that overlooks Camp street, an independent kitchen and two complete bathrooms. It also has three bedrooms, one of w"
572,Flat,/en/inmueble/100678806/,"1,395,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n1', '395']",El Gòtic,336 m²,,,,"This impressive 309 m² house is located on the main floor of a fine listed property with a lift in the heart of Barcelona's Gothic Quarter. It is an old palace that preserves the original architectural elements in perfect condition.
The main floor flat has a separate entrance. It is distributed as"
573,Flat,/en/inmueble/101617771/,"605,000€","['\n\nFlat in calle Font den Fargas', ' 64', "" La Font d'En Fargues"", ' Barcelona\n\n\n605', '000€\n\n\n3 bed.\n79 m²\nGround floor exterior with lift\n\n\nThis completed New Construction is located in the Horta Guinardo District', ' a few steps from the enormous Parc del Guinardo and a few meters from the Horta metro station', ' blue line L5. Close to it we find neighborhood market areas', ' supermarkets', ' leisure area', ' schools']",calle Font den Fargas,79 m²,Ground,with lift,,"This completed New Construction is located in the Horta Guinardo District, a few steps from the enormous Parc del Guinardo and a few meters from the Horta metro station, blue line L5. Close to it we find neighborhood market areas, supermarkets, leisure area, schools, transport and a multitude of ser"
574,Flat,/en/inmueble/101617745/,"435,000€","['\n\nFlat in calle Font den Fargas', ' 64', "" La Font d'En Fargues"", ' Barcelona\n\n\n435', '000€\n\n\n3 bed.\n72 m²\n2nd floor exterior with lift\n\n\nThis completed New Construction is located in the Horta Guinardo District', ' a few steps from the enormous Parc del Guinardo and a few meters from the Horta metro station', ' blue line L5. Close to it we find neighborhood market areas', ' supermarkets', ' leisure area', ' schools']",calle Font den Fargas,72 m²,2nd,with lift,,"This completed New Construction is located in the Horta Guinardo District, a few steps from the enormous Parc del Guinardo and a few meters from the Horta metro station, blue line L5. Close to it we find neighborhood market areas, supermarkets, leisure area, schools, transport and a multitude of ser"
575,Flat,/en/inmueble/99993986/,"1,499,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '499', '000€\n\n\n3 bed.\n115 m²\n exterior with lift\n\n\nThis magnificent property is located on the fifth royal floor of a rehabilitated period building', ' with an lift and concierge service. It is a completely renovated property']",La Dreta de l'Eixample,115 m²,,,,"This magnificent property is located on the fifth royal floor of a rehabilitated period building, with an lift and concierge service. It is a completely renovated property, with all the comforts and ready to move into.
The property consists of a large and luxurious living room - dining room wit"
576,Flat,/en/inmueble/101617793/,"630,000€","['\n\nFlat in calle Font den Fargas', ' 64', "" La Font d'En Fargues"", ' Barcelona\n\n\n630', '000€\n\n\n3 bed.\n95 m²\n1st floor exterior with lift\n\n\nThis completed New Construction is located in the Horta Guinardo District', ' a few steps from the enormous Parc del Guinardo and a few meters from the Horta metro station', ' blue line L5. Close to it we find neighborhood market areas', ' supermarkets', ' leisure area', ' schools']",calle Font den Fargas,95 m²,1st,with lift,,"This completed New Construction is located in the Horta Guinardo District, a few steps from the enormous Parc del Guinardo and a few meters from the Horta metro station, blue line L5. Close to it we find neighborhood market areas, supermarkets, leisure area, schools, transport and a multitude of ser"
577,Penthouse,/en/inmueble/101617808/,"460,000€","['\n\nPenthouse in calle Font den Fargas', ' 64', "" La Font d'En Fargues"", ' Barcelona\n\n\n460', '000€\n\n\n2 bed.\n66 m²\n3rd floor exterior with lift\n\n\nThis completed New Construction is located in the Horta Guinardo District', ' a few steps from the enormous Parc del Guinardo and a few meters from the Horta metro station', ' blue line L5. Close to it we find neighborhood market areas', ' supermarkets', ' leisure area', ' schools']",calle Font den Fargas,66 m²,3rd,with lift,,"This completed New Construction is located in the Horta Guinardo District, a few steps from the enormous Parc del Guinardo and a few meters from the Horta metro station, blue line L5. Close to it we find neighborhood market areas, supermarkets, leisure area, schools, transport and a multitude of ser"
578,Flat,/en/inmueble/97934037/,"1,200,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '200', '000€\n\n\n4 bed.\n223 m²\n exterior with lift\n\n\nOn the main floor of a fully restored 1900 building with a valid\xa0 ITE (technical inspection) certificate', ' we find this fantastic home to renovate', ' ideal for creating a new home with large spaces and a 60 m² south-facing terrace according to the plans.\nCurrently']",La Dreta de l'Eixample,223 m²,,,,"On the main floor of a fully restored 1900 building with a valid  ITE (technical inspection) certificate, we find this fantastic home to renovate, ideal for creating a new home with large spaces and a 60 m² south-facing terrace according to the plans.
Currently, the apartment has four good-sized b"
579,Flat,/en/inmueble/100420061/,"945,000€","[""\n\n\n\n\n\n\nFlat in L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n945', '000€\n\n\n3 bed.\n128 m²\n3rd floor exterior with lift\n\n\nThis bright apartment is located on the third floor of a fully refurbished property with a direct lift to the building. It is ready to move into']",L'Antiga Esquerra de l'Eixample,128 m²,3rd,with lift,,"This bright apartment is located on the third floor of a fully refurbished property with a direct lift to the building. It is ready to move into, since it is in perfect condition and fully equipped thanks to its recent renovation.
The layout of the property differentiates the day area from the nig"
580,Flat,/en/inmueble/96428372/,"880,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n880', '000€\n\n\n2 bed.\n114 m²\n exterior with lift\n\n\nWonderful 110 m² apartment with 2 bedrooms and 2 bathrooms on the top floor of a stately building with concierge service on Rambla de Catalunya', ' in the heart of the city.\nUpon entering the apartment']",La Dreta de l'Eixample,114 m²,,,,"Wonderful 110 m² apartment with 2 bedrooms and 2 bathrooms on the top floor of a stately building with concierge service on Rambla de Catalunya, in the heart of the city.
Upon entering the apartment, an exposed brick hall leads to a bright bedroom with a built-in wardrobe to the left and access to"
581,Flat,/en/inmueble/100984200/,"1,250,000€","[""\n\n\n\n\n\n\nFlat in L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n1', '250', '000€\n\n\n3 bed.\n156 m²\n exterior with lift\n\n\nLucas Fox presents this brand new renovated apartment for sale with 154m2 and a 4m2 balcony', ' according to the plan.\nIt is located on the third floor of a period building with an lift built in the period of Catalan modernism. The apartment has a double orientation']",L'Antiga Esquerra de l'Eixample,156 m²,,,,"Lucas Fox presents this brand new renovated apartment for sale with 154m2 and a 4m2 balcony, according to the plan.
It is located on the third floor of a period building with an lift built in the period of Catalan modernism. The apartment has a double orientation, it has morning sun in the day are"
582,Flat,/en/inmueble/101617744/,"440,000€","['\n\nFlat in calle Font den Fargas', ' 64', "" La Font d'En Fargues"", ' Barcelona\n\n\n440', '000€\n\n\n3 bed.\n79 m²\n1st floor exterior with lift\n\n\nThis completed New Construction is located in the Horta Guinardo District', ' a few steps from the enormous Parc del Guinardo and a few meters from the Horta metro station', ' blue line L5. Close to it we find neighborhood market areas', ' supermarkets', ' leisure area', ' schools']",calle Font den Fargas,79 m²,1st,with lift,,"This completed New Construction is located in the Horta Guinardo District, a few steps from the enormous Parc del Guinardo and a few meters from the Horta metro station, blue line L5. Close to it we find neighborhood market areas, supermarkets, leisure area, schools, transport and a multitude of ser"
583,Flat,/en/inmueble/100499881/,"1,200,000€","['\n\n\n\n\n\n\nFlat in Sarrià', ' Barcelona\n\n\n1', '200', '000€\nParking included\n\n\n4 bed.\n195 m²\n2nd floor exterior with lift\n\n\nThe property is located in a modern building from 1995', ' the work of the architect Carlos Ferrater', ' which has two elevators', ' a concierge service and community areas', ' as well as a garage on the same building', ' storage rooms and rooms for common use.\nThe property', ' which needs some small renovation']",Sarrià,195 m²,2nd,with lift,Parking included,"The property is located in a modern building from 1995, the work of the architect Carlos Ferrater, which has two elevators, a concierge service and community areas, as well as a garage on the same building, storage rooms and rooms for common use.
The property, which needs some small renovation,"
584,Penthouse,/en/inmueble/100910324/,"1,100,000€","[""\n\n\n\n\n\n\nPenthouse in L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n1', '100', '000€\n\n\n2 bed.\n102 m²\n exterior with lift\n\n\nThis magnificent penthouse is located on the eighth floor of a building in perfect condition', ' with an elevator and with the ITE in force. The property is completely renovated and has a large garden terrace', ' furnished']",L'Antiga Esquerra de l'Eixample,102 m²,,,,"This magnificent penthouse is located on the eighth floor of a building in perfect condition, with an elevator and with the ITE in force. The property is completely renovated and has a large garden terrace, furnished, with a wooden deck and unobstructed views of much of the city.
The penthouse"
585,Flat,/en/inmueble/100957510/,"890,000€","[""\n\n\n\n\n\n\nFlat in El Camp d'En Grassot i Gràcia Nova"", ' Barcelona\n\n\n890', '000€\n\n\n4 bed.\n184 m²\n with lift\n\n\nMagnificent apartment in the Gràcia Nova neighbourhood (Barcelona)', ' with 184 m² (according to the plan)']",El Camp d'En Grassot i Gràcia Nova,184 m²,,,,"Magnificent apartment in the Gràcia Nova neighbourhood (Barcelona), with 184 m² (according to the plan), four luxurious bedrooms and three bathrooms.
It is located on the tenth floor of a beautiful building from the 70s with a concierge service and a private area for the exclusive use of residents"
586,Flat,/en/inmueble/97332453/,"585,000€","['\n\n\n\n\n\n\nFlat in Sant Antoni', ' Barcelona\n\n\n585', '000€\n\n\n3 bed.\n126 m²\n1st floor exterior with lift\n\n\nThis recently renovated 116 m² apartment is located on the main floor of a well-preserved building on Carrer Sepúlveda', ' in the Barcelona neighbourhood of Sant Antoni.\nThe apartment enjoys high ceilings of more than 3 metres and has been renovated in a beautiful style', ' with wooden floors']",Sant Antoni,126 m²,1st,with lift,,"This recently renovated 116 m² apartment is located on the main floor of a well-preserved building on Carrer Sepúlveda, in the Barcelona neighbourhood of Sant Antoni.
The apartment enjoys high ceilings of more than 3 metres and has been renovated in a beautiful style, with wooden floors, porcelain"
587,Terraced,/en/inmueble/98498530/,"930,000€","['\n\n\n\n\n\n\nTerraced house in El Putxet i el Farró', ' Barcelona\n\n\n930', '000€\nParking included\n\n\n5 bed.\n263 m²\n\n\nBeautiful semi- semi-detached house located in the beautiful and cozy neighbourhood of Putxet el Farró.\nThis wonderful five-story house with a private lift is located in a very quiet street next to the Putxet railway station.\nOn the street level we find a welcome hall']",El Putxet i el Farró,263 m²,,,Parking included,"Beautiful semi- semi-detached house located in the beautiful and cozy neighbourhood of Putxet el Farró.
This wonderful five-story house with a private lift is located in a very quiet street next to the Putxet railway station.
On the street level we find a welcome hall, the connection to the priv"
588,Flat,/en/inmueble/99113286/,"1,095,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '095', '000€\n\n\n4 bed.\n192 m²\n1st floor exterior with lift\n\n\nMagnificent home in a stately building']",La Dreta de l'Eixample,192 m²,1st,with lift,,"Magnificent home in a stately building, located on one of the most iconic avenues in Barcelona (Avenida Diagonal). It is located a few meters from Pau Claris Street and Paseo de Gracia. The property is located on the first floor of the building with access to a large private terrace and storage room"
589,Penthouse,/en/inmueble/101154138/,"725,000€","[""\n\n\n\n\n\n\nPenthouse in calle d'Aragó"", "" La Dreta de l'Eixample"", ' Barcelona\n\n\n725', '000€\nParking included\n\n\n750', '000 €\n\n3%\n\n\n\n4 bed.\n135 m²\n6th floor interior with lift\n\n\nDuplex penthouse in Aragó street between Roger de Llúria i Bruc. The first floor consists of a spacious hall', ' a living room with access to a balcony', ' an independent kitchen with a utility room', ' a double bedroom with access to a second balcony']",calle d'Aragó,135 m²,6th,with lift,Parking included,"Duplex penthouse in Aragó street between Roger de Llúria i Bruc. The first floor consists of a spacious hall, a living room with access to a balcony, an independent kitchen with a utility room, a double bedroom with access to a second balcony, three single bedrooms and two complete bathrooms. On the"
590,Detached,/en/inmueble/99099866/,"1,490,000€","['\n\n\n\n\n\n\nDetached house in La Salut', ' Barcelona\n\n\n1', '490', '000€\nParking included\n\n\n5 bed.\n334 m²\n\n\nLucas Fox presents this magnificent property in Gracia', ' with 334 m2 of living space and a 213 m2 garden.\nThe house is divided into three floors', ' plus a cozy loft.\nA spectacular 213 m2 garden welcomes us', ' with natural light and different areas: chill out area']",La Salut,334 m²,,,Parking included,"Lucas Fox presents this magnificent property in Gracia, with 334 m2 of living space and a 213 m2 garden.
The house is divided into three floors, plus a cozy loft.
A spectacular 213 m2 garden welcomes us, with natural light and different areas: chill out area, dining/barbecue area and a small rea"
591,Penthouse,/en/inmueble/101614656/,"510,000€","['\n\nPenthouse in calle de Provença', "" El Camp de l'Arpa del Clot"", ' Barcelona\n\n\n510', '000€\n\n\n4 bed.\n94 m²\n9th floor exterior with lift\n\n\nPENTHOUSE OF 94M2 PLUS 16 M2 OF TERRACE', ' 4 BEDROOMS', ' 2 BATHROOMS', ' WITH BEAUTIFUL VIEWS TO THE SEA', ' TORRE AGBAR', ' MONTJUIC', ' SAGRAD FAMILIA!\nIts 94m2 are distributed in a spacious living room outside the terrace with beautiful views', ' very sunny', ' quiet since the house is inside a large block patio']",calle de Provença,94 m²,9th,with lift,,"PENTHOUSE OF 94M2 PLUS 16 M2 OF TERRACE, 4 BEDROOMS, 2 BATHROOMS, WITH BEAUTIFUL VIEWS TO THE SEA, TORRE AGBAR, MONTJUIC, SAGRAD FAMILIA!
Its 94m2 are distributed in a spacious living room outside the terrace with beautiful views, very sunny, quiet since the house is inside a large block patio, the"
592,Flat,/en/inmueble/99671987/,"460,000€","[""\n\n\n\n\n\n\nFlat in L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n460', '000€\n\n\n2 bed.\n66 m²\n1st floor exterior without lift\n\n\nLucas Fox presents this renovated property located a few steps from Avenida Diagonal and Plaza de Francesc Macià.\nIt is located on the main floor of the building', ' so it has high ceilings.\nIn the day area']",L'Antiga Esquerra de l'Eixample,66 m²,1st,without lift,,"Lucas Fox presents this renovated property located a few steps from Avenida Diagonal and Plaza de Francesc Macià.
It is located on the main floor of the building, so it has high ceilings.
In the day area, we find a fully equipped Open kitchen. The dining room living room is exterior and has a sm"
593,Flat,/en/inmueble/100506418/,"330,000€","['\n\n\n\n\n\n\nFlat in avenida Xile', ' La Maternitat i Sant Ramon', ' Barcelona\n\n\n330', '000€\nParking included\n\n\n350', '000 €\n\n6%\n\n\n\n1 bed.\n65 m²\n6th floor exterior with lift\n\n\nCosy flat located in Barcelona in the neighbourhood of La Maternitat i Sant Ramon', ' located on the sixth floor', ' so it receives a lot of natural light during the whole day.\nIt has 65 sqm m distributed in a spacious hall that gives access to the flat']",avenida Xile,65 m²,6th,with lift,Parking included,"Cosy flat located in Barcelona in the neighbourhood of La Maternitat i Sant Ramon, located on the sixth floor, so it receives a lot of natural light during the whole day.
It has 65 sqm m distributed in a spacious hall that gives access to the flat, followed by a bright living-dining room with open"
594,Flat,/en/inmueble/101610392/,"765,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n765', '000€\n\n\n3 bed.\n106 m²\n2nd floor exterior with lift\n\n\nGorgeous refurbished flat in Gothic quarter\nLocated in the heart of the Gotic quarter', ' one of the most characterful and booming neighborhoods in Barcelona', ' surrounded by multiple shops and top-quality leisure and restaurant options']",El Gòtic,106 m²,2nd,with lift,,"Gorgeous refurbished flat in Gothic quarter
Located in the heart of the Gotic quarter, one of the most characterful and booming neighborhoods in Barcelona, surrounded by multiple shops and top-quality leisure and restaurant options, as well as very well connected with all kinds of transport with the"
595,Flat,/en/inmueble/101610633/,"995,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n995', '000€\n\n\n3 bed.\n156 m²\n1st floor exterior with lift\n\n\nRefurbished flat with original elements\nLocated in the heart of the Gotic quarter', ' one of the most characterful and booming neighborhoods in Barcelona', ' surrounded by multiple shops and top-quality leisure and restaurant options']",El Gòtic,156 m²,1st,with lift,,"Refurbished flat with original elements
Located in the heart of the Gotic quarter, one of the most characterful and booming neighborhoods in Barcelona, surrounded by multiple shops and top-quality leisure and restaurant options, as well as very well connected with all kinds of transport with the res"
596,Flat,/en/inmueble/101610639/,"1,020,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n1', '020', '000€\n\n\n3 bed.\n156 m²\n2nd floor exterior with lift\n\n\nRefurbished apartment with original elements\nLocated in the heart of the Gotic quarter', ' one of the most characterful and booming neighborhoods in Barcelona', ' surrounded by multiple shops and top-quality leisure and restaurant options']",El Gòtic,156 m²,2nd,with lift,,"Refurbished apartment with original elements
Located in the heart of the Gotic quarter, one of the most characterful and booming neighborhoods in Barcelona, surrounded by multiple shops and top-quality leisure and restaurant options, as well as very well connected with all kinds of transport with th"
