,type,reference,price,district,street,area,rooms,plant,lift,parking,description
122,Flat,/en/inmueble/99945410/,"1,350,000€","['\n\n\n\n\n\n\nFlat in Vila de Gràcia', ' Barcelona\n\n\n1', '350', '000€\n\n\n5 bed.\n226 m²\n3rd floor exterior with lift\n\n\nFablulous bright flat in Plaza Narcis Oller\nEngel&Völkers presents this unique piece in one of the most demanded locations', ' a few steps from Plaça de Narcís Oller', ' Gal. la Placidía; Rambla Catalunya', ' Passeig de Gràcia and Av. Diagonal. In a beautiful modernist building']",Vila de Gràcia,226 m²,5 bed.,3rd,with lift,,"Fablulous bright flat in Plaza Narcis Oller
Engel&Völkers presents this unique piece in one of the most demanded locations, a few steps from Plaça de Narcís Oller, Gal. la Placidía; Rambla Catalunya, Passeig de Gràcia and Av. Diagonal. In a beautiful modernist building, on the fifth floor there is t"
123,Flat,/en/inmueble/101309875/,"329,000€","['\n\n\n\n\n\n\nFlat in Sants', ' Barcelona\n\n\n329', '000€\n\n\n3 bed.\n87 m²\n exterior without lift\n\n\nApartment with terrace in the center of SANTS\nEngel & Völkers exclusively presents this fantastic apartment located in the heart of Sants', ' very bright. It is an 87m2 apartment', ' where all the meters of the house are used', ' since there is no corridor. The apartment is made up of two areas']",Sants,87 m²,3 bed.,,,,"Apartment with terrace in the center of SANTS
Engel & Völkers exclusively presents this fantastic apartment located in the heart of Sants, very bright. It is an 87m2 apartment, where all the meters of the house are used, since there is no corridor. The apartment is made up of two areas, on the right"
124,Flat,/en/inmueble/98269110/,"1,095,000€","['\n\n\n\n\n\n\nFlat in calle de Provença', "" La Nova Esquerra de l'Eixample"", ' Barcelona\n\n\n1', '095', '000€\n\n\n4 bed.\n189 m²\n2nd floor exterior with lift\n\n\n4 bedrooms appartment on Sale in Eixample Esquerra', ' totally refurbished.\nWonderful property for sale located in the Eixample Esquerra of Barcelona']",calle de Provença,189 m²,4 bed.,2nd,with lift,,"4 bedrooms appartment on Sale in Eixample Esquerra, totally refurbished.
Wonderful property for sale located in the Eixample Esquerra of Barcelona, consists of 189m2 as a result of the union of two floors. (consists of two registry entities)
Refurbished with high quality materials in 2012. With a d"
125,Terraced,/en/inmueble/100256550/,"1,900,000€","['\n\n\n\n\n\n\nTerraced house in Sarrià', ' Barcelona\n\n\n1', '900', '000€\nParking included\n\n\n2', '140', '000 €\n\n11%\n\n\n\n5 bed.\n282 m²\n\n\nThis wonderful house is located in Sarrià', ' next to a forest in the heart of Barcelona without giving up', ' therefore', ' the proximity to international schools', ' public transport and sports centers. The house', ' divided into five floors']",Sarrià,282 m²,5 bed.,,,Parking included,"This wonderful house is located in Sarrià, next to a forest in the heart of Barcelona without giving up, therefore, the proximity to international schools, public transport and sports centers. The house, divided into five floors, was designed by the renowned architect Óscar Tusquets and built by Núñ"
126,Flat,/en/inmueble/101044859/,"750,000€","['\n\n\n\n\n\n\nFlat in calle de Mallorca', "" L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n750', '000€\n\n\n4 bed.\n104 m²\n2nd floor exterior with lift\n\n\nFlat for sale with views in Eixample Esquerra (Barcelona)\nLocated on Mallorca street', ' just a few steps away from the Mercat del Ninot and the Hospital Clínic']",calle de Mallorca,104 m²,4 bed.,2nd,with lift,,"Flat for sale with views in Eixample Esquerra (Barcelona)
Located on Mallorca street, just a few steps away from the Mercat del Ninot and the Hospital Clínic, we find this recently refurbished flat in a building in good condition with lift and concierge.
We access the property through a large hall"
127,Flat,/en/inmueble/98269581/,"390,000€","['\n\n\n\n\n\n\nFlat in Gran Via de les Corts Catalanes', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n390', '000€\n\n\n1 bed.\n47 m²\nMezzanine exterior with lift\n\n\nRefurbished and furnished apartment for sale in Gran Via with Rambla Catalunya\nA step away from Rambla Catalunya', ' Passeig de Gràcia and Plaça Catalunya', ' perfectly located in the center of the city', ' we find this stately building', ' with elevator and concierge.\nThe apartment has 47sqm']",Gran Via de les Corts Catalanes,47 m²,1 bed.,Mezzanine,lift,,"Refurbished and furnished apartment for sale in Gran Via with Rambla Catalunya
A step away from Rambla Catalunya, Passeig de Gràcia and Plaça Catalunya, perfectly located in the center of the city, we find this stately building, with elevator and concierge.
The apartment has 47sqm, is exterior and i"
128,Flat,/en/inmueble/95598831/,"1,045,000€","['\n\n\n\n\n\n\nFlat in Sant Gervasi - Galvany', ' Barcelona\n\n\n1', '045', '000€\nParking included\n\n\n5 bed.\n212 m²\n2nd floor exterior with lift\n\n\nFantastic apartment with terrace and parking\nVery good apartment with excellent qualities in the neighborhood of Galvany. The apartment underwent a comprehensive renovation of high-end kitchen', ' bathrooms', ' hardwood floors', ' double glazed aluminum carpentry', ' wall insulation', ' water', ' light', ' wardrobes']",Sant Gervasi - Galvany,212 m²,5 bed.,2nd,with lift,Parking included,"Fantastic apartment with terrace and parking
Very good apartment with excellent qualities in the neighborhood of Galvany. The apartment underwent a comprehensive renovation of high-end kitchen, bathrooms, hardwood floors, double glazed aluminum carpentry, wall insulation, water, light, wardrobes, cu"
129,Flat,/en/inmueble/101043506/,"595,000€","['\n\n\n\n\n\n\nFlat in calle de Villarroel', "" L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n595', ""000€\n\n\n3 bed.\n105 m²\nMezzanine exterior with lift\n\n\nRefurbished apartment for sale in l'Eixample Esquerra\nIn the heart of Barcelona's Eixample Izquierdo"", ' in front of the ""Mercat del Ninot""', ' we find this fantastic apartment', ' completely renovated with elegant finishes and high quality materials', ' perfect for living or investing.\nIt is a second floor']",calle de Villarroel,105 m²,3 bed.,Mezzanine,lift,,"Refurbished apartment for sale in l'Eixample Esquerra
In the heart of Barcelona's Eixample Izquierdo, in front of the ""Mercat del Ninot"", we find this fantastic apartment, completely renovated with elegant finishes and high quality materials, perfect for living or investing.
It is a second floor, in"
130,Penthouse,/en/inmueble/100335242/,"980,000€","['\n\n\n\n\n\n\nPenthouse in Sant Gervasi - Galvany', ' Barcelona\n\n\n980', '000€\nParking included\n\n\n4 bed.\n156 m²\n12th floor exterior with lift\n\n\nPenthouse triplex with views in Doctor Fleming\nEngel & Völkers presents a unique apartment in a prime area.\nAt the confluence of Avenida Diagonal and Doctor Fleming there is a triplex penthouse with excellent views and perfectly oriented.\nThe property is made up of a ground floor with a kitchen']",Sant Gervasi - Galvany,156 m²,4 bed.,12th,with lift,Parking included,"Penthouse triplex with views in Doctor Fleming
Engel & Völkers presents a unique apartment in a prime area.
At the confluence of Avenida Diagonal and Doctor Fleming there is a triplex penthouse with excellent views and perfectly oriented.
The property is made up of a ground floor with a kitchen, l"
131,Flat,/en/inmueble/101143013/,"1,590,000€","['\n\n\n\n\n\n\nFlat in calle de Calatrava', ' Les Tres Torres', ' Barcelona\n\n\n1', '590', '000€\nParking included\n\n\n5 bed.\n264 m²\n2nd floor exterior with lift\n\n\nApartment with parking and pool for sale in Les Tres Torres\nBeautiful exterior three winds apartment of 240m2 + 26m2 of terrace with lots of light in Tres Torres. The apartment has 5 bedrooms', ' 4 bathrooms and a guest toilet.\nIn the day area we have a noble hall']",calle de Calatrava,264 m²,5 bed.,2nd,with lift,Parking included,"Apartment with parking and pool for sale in Les Tres Torres
Beautiful exterior three winds apartment of 240m2 + 26m2 of terrace with lots of light in Tres Torres. The apartment has 5 bedrooms, 4 bathrooms and a guest toilet.
In the day area we have a noble hall, an elegant toilet and large kitchen w"
132,Flat,/en/inmueble/100492713/,"845,000€","['\n\n\n\n\n\n\nFlat in calle de Sabino Arana', ' La Maternitat i Sant Ramon', ' Barcelona\n\n\n845', '000€\n\n\n6 bed.\n190 m²\n2nd floor exterior with lift\n\n\nApartment to renovate for sale in Les Corts\nA step away from Avda. Diagonal next to reference hospitals and shopping centers we find this apartment in a young building with lots of natural light and many possibilities for reform']",calle de Sab,190 m²,6 bed.,2nd,with lift,,"Apartment to renovate for sale in Les Corts
A step away from Avda. Diagonal next to reference hospitals and shopping centers we find this apartment in a young building with lots of natural light and many possibilities for reform, consists of 172 m2 useful according to writing.  
Once we access we fi"
133,Terraced,/en/inmueble/101316983/,"995,000€","['\n\n\n\n\n\n\nTerraced house in La Vila Olímpica del Poblenou', ' Barcelona\n\n\n995', '000€\nParking included\n\n\n4 bed.\n203 m²\n\n\nBeautiful house with terrace in Vila Olímpica\nMagnificent townhouse consisting of 155 m2 and 48 m2 terrace.\nThe house is accessed from the street by a separate entrance', ' although it is located in a community of several houses and pedestrian streets.\nThe house is divided into two floors']",La Vila Olímpica del Poblenou,203 m²,4 bed.,,,Parking included,"Beautiful house with terrace in Vila Olímpica
Magnificent townhouse consisting of 155 m2 and 48 m2 terrace.
The house is accessed from the street by a separate entrance, although it is located in a community of several houses and pedestrian streets.
The house is divided into two floors, on the fir"
134,Penthouse,/en/inmueble/101616999/,"415,000€","['\n\nPenthouse in calle de Roger de Flor', ' El Fort Pienc', ' Barcelona\n\n\n415', '000€\n\n\n1 bed.\n83 m²\n7th floor exterior with lift\n\n\nCLERIES ADMINISTRACIO DE FINQUES EXCLUSIVELY offers you a fantastic fully renovated Penthouse In the center of Eixample near the Arc de Triomf']",calle de Roger de Flor,83 m²,1 bed.,7th,with lift,,"CLERIES ADMINISTRACIO DE FINQUES EXCLUSIVELY offers you a fantastic fully renovated Penthouse In the center of Eixample near the Arc de Triomf, a cozy and redesigned 56m² apartment with a 30m² living-dining room and access to a spectacular 25m² terrace. Penthouse in impeccable condition and high qua"
135,Penthouse,/en/inmueble/98839962/,"815,000€","[""\n\n\n\n\n\n\nPenthouse in L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n815', '000€\n\n\n839', '000 €\n\n3%\n\n\n\n4 bed.\n170 m²\n8th floor exterior with lift\n\n\nFantastic 160 m² penthouse for sale on Gran Via de les Corts Catalanes', ' in the Eixample Left. It is located in a building from 1900 with a nice facade. The property enjoys plenty of natural light throughout the day.\nOn entering the property']",L'Antiga Esquerra de l'Eixample,170 m²,4 bed.,8th,with lift,,"Fantastic 160 m² penthouse for sale on Gran Via de les Corts Catalanes, in the Eixample Left. It is located in a building from 1900 with a nice facade. The property enjoys plenty of natural light throughout the day.
On entering the property, we find a hall that distinguishes the living area and th"
136,Flat,/en/inmueble/101612882/,"359,000€","['\n\nFlat in Hostafrancs', ' Barcelona\n\n\n359', '000€\n\n\n2 bed.\n57 m²\n1st floor exterior with lift\n\n\nThe property is located in a privileged area of the neighborhood of Hostafrancs', ' between the two large parks of the neighborhood', "" the Parc de Joan Miró and the Parc de la Espanya Industrial.\nIt is also located between two of Barcelona's major bus"", ' metro and train stations']",Hostafrancs,57 m²,2 bed.,1st,with lift,,"The property is located in a privileged area of the neighborhood of Hostafrancs, between the two large parks of the neighborhood, the Parc de Joan Miró and the Parc de la Espanya Industrial.
It is also located between two of Barcelona's major bus, metro and train stations, Sants Estació and Plaza"
137,Flat,/en/inmueble/99859122/,"680,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n680', '000€\n\n\n2 bed.\n68 m²\n2nd floor exterior with lift\n\n\nRefurbished flat next to Rambla Catalunya\nExceptional renovated apartment in the center of Barcelona', ' right next to Rambla Catalunya and Passeig de Gràcia. It is a two-bedroom', ' two-bathroom apartment in a completely remodeled building whose common areas include a gym', ' swimming pool']",La Dreta de l'Eixample,68 m²,2 bed.,2nd,with lift,,"Refurbished flat next to Rambla Catalunya
Exceptional renovated apartment in the center of Barcelona, right next to Rambla Catalunya and Passeig de Gràcia. It is a two-bedroom, two-bathroom apartment in a completely remodeled building whose common areas include a gym, swimming pool, and sauna.
Upo"
138,Flat,/en/inmueble/100745707/,"310,000€","['\n\n\n\n\n\n\nFlat in rambla La', ' El Gòtic', ' Barcelona\n\n\n310', '000€\n\n\n1 bed.\n66 m²\nMezzanine exterior with lift\n\n\nRefurbished property on the same Rambla in Barcelona\nIn the Rambla of Barcelona', ' surrounded by shops and leisure areas']",rambla La,66 m²,1 bed.,Mezzanine,lift,,"Refurbished property on the same Rambla in Barcelona
In the Rambla of Barcelona, surrounded by shops and leisure areas, we find this apartment completely renovated. It is located in a 1900 property in good condition and with a lift. It is a main floor segregated in 6 apartments reformed with high qu"
139,Flat,/en/inmueble/100779429/,"330,000€","['\n\n\n\n\n\n\nFlat in calle de la Selva de Mar', ' Diagonal Mar i el Front Marítim del Poblenou', ' Barcelona\n\n\n330', '000€\n\n\n2 bed.\n67 m²\n2nd floor exterior with lift\n\n\nRefurbished apartment with terrace and two bedrooms for sale in Diagonal Mar\nWith an unbeatable location', ' in Selva de Mar street', ' in the heart of Diagonal Mar', ' surrounded by all the services of the area', ' parks and 5 minutes from the beach']",calle de la Selva de Mar,67 m²,2 bed.,2nd,with lift,,"Refurbished apartment with terrace and two bedrooms for sale in Diagonal Mar
With an unbeatable location, in Selva de Mar street, in the heart of Diagonal Mar, surrounded by all the services of the area, parks and 5 minutes from the beach, we find this magnificent apartment completely renovated with"
140,Flat,/en/inmueble/100191139/,"6,000,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n6', '000', '000€\n\n\n5 bed.\n534 m²\n3rd floor exterior with lift\n\n\nMagnificent duplex penthouse next to La Pedrera\nRight in the core of the most exclusive area of Barcelona', ' just a few steps away from Gaudi’s Pedrera house in Passeig de Gràcia', ' surrounded by the best art noveau arquitecture we find this amazing duplex penthouse in an impressive apartment building']",La Dreta de l'Eixample,534 m²,5 bed.,3rd,with lift,,"Magnificent duplex penthouse next to La Pedrera
Right in the core of the most exclusive area of Barcelona, just a few steps away from Gaudi’s Pedrera house in Passeig de Gràcia, surrounded by the best art noveau arquitecture we find this amazing duplex penthouse in an impressive apartment building,"
141,Flat,/en/inmueble/101567765/,"520,000€","['\n\n\n\n\n\n\nFlat in El Raval', ' Barcelona\n\n\n520']",El Raval,114 m²,3 bed.,2nd,with lift,,"Quiet and bright flat in Raval Nord
It is a second floor with views on the street and over a quiet coutyard. It has 115 m2. It consists of three bedrooms and two bathrooms. The property has a community roof with spectacular views. It is an ideal apartment for those looking to live in comfort close t"
142,Flat,/en/inmueble/98269308/,"280,000€","['\n\n\n\n\n\n\nFlat in plaza del Pedró', ' El Raval', ' Barcelona\n\n\n280', '000€\n\n\n3 bed.\n60 m²\n3rd floor exterior without lift\n\n\nRefurbished and furnished apartment for sale in Plaça del Pedró\nIn the neighbourhoods of El Raval', ' located in the legendary Passatge de Benardí Martorell', ' which connects the street Hospital with San Rafael', ' surrounded by services and public transport']",plaza del Pedró,60 m²,3 bed.,3rd,without lift,,"Refurbished and furnished apartment for sale in Plaça del Pedró
In the neighbourhoods of El Raval, located in the legendary Passatge de Benardí Martorell, which connects the street Hospital with San Rafael, surrounded by services and public transport, we find this newly renovated apartment in a very"
143,Flat,/en/inmueble/98666362/,"899,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n899', '000€\n\n\n962', ""000 €\n\n7%\n\n\n\n3 bed.\n119 m²\n with lift\n\n\nIn a classic 1900s building in Barcelona's Eixample we find this property located on the fourth floor.\nThis apartment is being fully renovated and is in a renovated building"", ' with lifts and a concierge service. \xa0\nThe property has a usable surface area of 116 m²']",La Dreta de l'Eixample,119 m²,3 bed.,,,,"In a classic 1900s building in Barcelona's Eixample we find this property located on the fourth floor.
This apartment is being fully renovated and is in a renovated building, with lifts and a concierge service.  
The property has a usable surface area of 116 m², including a large gallery with ex"
144,Flat,/en/inmueble/101425804/,"245,000€","['\n\n\n\n\n\n\nFlat in El Clot', ' Barcelona\n\n\n245']",El Clot,45 m²,2 bed.,8th,without lift,,"Renovated two-bedroom apartment in Clot
Two bedroom apartment renovated brand new. Located in a building with elevator and doorman very close to the metro and train station of Clot. The apartment offers natural light and mountain views as it is an eighth floor.
It has excellent communication with pu"
145,Flat,/en/inmueble/96986009/,"780,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n780', '000€\n\n\n795', '000 €\n\n2%\n\n\n\n4 bed.\n143 m²\n exterior with lift\n\n\nLarge apartment with a functional layout', ' well divided into day and night areas', ' in good condition and ready to move into', ' with many possibilities to adapt it according to your needs. Enjoy an excellent location']",La Dreta de l'Eixample,143 m²,4 bed.,,,,"Large apartment with a functional layout, well divided into day and night areas, in good condition and ready to move into, with many possibilities to adapt it according to your needs. Enjoy an excellent location, in one of the most exclusive areas and with the least offer of flats in all of Barcelon"
146,Flat,/en/inmueble/101374883/,"455,000€","['\n\n\n\n\n\n\nFlat in Sants', ' Barcelona\n\n\n455', '000€\n\n\n4 bed.\n98 m²\n exterior with lift\n\n\nFantastic atic with terrace in Sants-Les Corts\nEngel & Völkers presents this EIGHTH floor with a terrace to the south and unobstructed views', ' in Sants-Les Corts. Located on Avenida Madrid itself', ' this spectacular apartment consists of 98m2 of housing']",Sants,98 m²,4 bed.,,,,"Fantastic atic with terrace in Sants-Les Corts
Engel & Völkers presents this EIGHTH floor with a terrace to the south and unobstructed views, in Sants-Les Corts. Located on Avenida Madrid itself, this spectacular apartment consists of 98m2 of housing, where a large terrace with unobstructed views fa"
147,Terraced,/en/inmueble/99271667/,"950,000€","['\n\n\n\n\n\n\nTerraced house in calle del Torrent de les Roses', ' Pedralbes', ' Barcelona\n\n\n950', '000€\n\n\n5 bed.\n150 m²\n\n\nSemi-detached house for sale in Pedralbes - Les Corts\nTwo-storey semi-detached house with gable roof', ' 150m2 in one of the quietest areas of Barcelona', ' within walking distance of prestigious schools and universities.\nThe house has two floors. On the first floor']",calle del Torrent de les Roses,150 m²,5 bed.,,,,"Semi-detached house for sale in Pedralbes - Les Corts
Two-storey semi-detached house with gable roof, 150m2 in one of the quietest areas of Barcelona, within walking distance of prestigious schools and universities.
The house has two floors. On the first floor, we find a living room with access to"
148,Flat,/en/inmueble/101034415/,"1,700,000€","['\n\n\n\n\n\n\nFlat in avenida de Pedralbes', ' Pedralbes', ' Barcelona\n\n\n1', '700', '000€\nParking included\n\n\n4 bed.\n272 m²\n2nd floor exterior with lift\n\n\nApartment with terrace for sale to reform in Pedralbes (Barcelona)\nThis elegant and spacious 270m2 apartment', ' facing three sides', ' exterior and overlooking a grove of trees', ' has two parking spaces and is very close to the Plaza de los Jardines de Tokio']",avenida de Pedralbes,272 m²,4 bed.,2nd,with lift,Parking included,"Apartment with terrace for sale to reform in Pedralbes (Barcelona)
This elegant and spacious 270m2 apartment, facing three sides, exterior and overlooking a grove of trees, has two parking spaces and is very close to the Plaza de los Jardines de Tokio, which makes it a peaceful and exclusive home.  "
149,Penthouse,/en/inmueble/101154424/,"485,000€","['\n\n\n\n\n\n\nPenthouse in calle de Can Bruixa', ' Les Corts', ' Barcelona\n\n\n485', '000€\n\n\n2 bed.\n96 m²\n8th floor exterior with lift\n\n\nPenthouse with two terraces for sale in Les Corts\nIn Can Bruixa street', ' in a privileged environment of Les Corts']",calle de Can Bruixa,96 m²,2 bed.,8th,with lift,,"Penthouse with two terraces for sale in Les Corts
In Can Bruixa street, in a privileged environment of Les Corts, we find this fantastic penthouse with two terraces and panoramic views of Barcelona.
Once we access the apartment of 55m2 by the central part we find a distributor with storage space in"
150,Flat,/en/inmueble/98491349/,"2,950,000€","['\n\n\n\n\n\n\nFlat in paseo de Sant Joan', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n2', '950', '000€\n\n\n7 bed.\n275 m²\n1st floor exterior with lift\n\n\nStunning and beautiful modernist property with terrace in Paseo Sant Joan.\nThis outstanding property is located in one of the best modernist buildings in Barcelona']",paseo de Sant Joan,275 m²,7 bed.,1st,with lift,,"Stunning and beautiful modernist property with terrace in Paseo Sant Joan.
This outstanding property is located in one of the best modernist buildings in Barcelona, in Paseo Sant Joan and at the foot of the Arc de Triomf. It occupies the entire ""Princpal"" floor (1st) of the building and is made up"
151,Flat,/en/inmueble/99172111/,"863,000€","['\n\n\n\n\n\n\nFlat in calle de Bailèn', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n863', '000€\n\n\n895', '000 €\n\n4%\n\n\n\n3 bed.\n146 m²\n1st floor exterior with lift\n\n\nSuperb refurbished apartment with original features in the best area of Eixample.\nThis recently refurbished property is in a perfect state of conservation', ' so it\'s practically brand new. It\'s located in ""Quadrat d\'Or"" (""Golden Square"")', ' in the lower part of the right side of the Eixample']",calle de Bailèn,146 m²,3 bed.,1st,with lift,,"Superb refurbished apartment with original features in the best area of Eixample.
This recently refurbished property is in a perfect state of conservation, so it's practically brand new. It's located in ""Quadrat d'Or"" (""Golden Square""), in the lower part of the right side of the Eixample, the most"
152,Penthouse,/en/inmueble/101380211/,"990,000€","['\n\n\n\n\n\n\nPenthouse in calle del Consell de Cent', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n990', '000€\n\n\n2 bed.\n108 m²\n7th floor exterior with lift\n\n\nPenthouse with terrace for sale in Eixample Dreta', ' Barcelona\nMagnificent penthouse with beautiful views of the entire city', ' ideally located in one of the most sought-after neighborhoods in the city of Barcelona', ' in the magnificent Eixample Dreta neighborhood']",calle del Consell de Cent,108 m²,2 bed.,7th,with lift,,"Penthouse with terrace for sale in Eixample Dreta, Barcelona
Magnificent penthouse with beautiful views of the entire city, ideally located in one of the most sought-after neighborhoods in the city of Barcelona, in the magnificent Eixample Dreta neighborhood, a few steps from the Girona L4 metro st"
153,Flat,/en/inmueble/98261311/,"1,925,000€","['\n\n\n\n\n\n\nFlat in paseo de Gràcia', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '925', '000€\n\n\n2 bed.\n168 m²\n1st floor exterior with lift\n\n\nExclusive house of 143sqm built and 23sqm of terrace', ' distributed in a bright living room with access to two pleasant balconies. The kitchen is open plan and comes fully equipped with high-end appliances (including a Liebherr wine fridge). Through the distributor we access the night area']",paseo de Gràcia,168 m²,2 bed.,1st,with lift,,"Exclusive house of 143sqm built and 23sqm of terrace, distributed in a bright living room with access to two pleasant balconies. The kitchen is open plan and comes fully equipped with high-end appliances (including a Liebherr wine fridge). Through the distributor we access the night area, where we w"
154,Flat,/en/inmueble/99079061/,"1,800,000€","['\n\n\n\n\n\n\nFlat in calle de Ausias March', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '800', '000€\n\n\n4 bed.\n216 m²\n3rd floor exterior with lift\n\n\nExcellent and refurbished luxury apartment with original features in Eixample.\nThis recently refurbished apartment is located very close to Paseo Sant Joan']",calle de Ausias March,216 m²,4 bed.,3rd,with lift,,"Excellent and refurbished luxury apartment with original features in Eixample.
This recently refurbished apartment is located very close to Paseo Sant Joan, one of the most sought-after areas of Barcelona's Eixample and just a few metres from the Arc de Triomf and the Parc de la Ciutadella.
The fl"
155,Flat,/en/inmueble/100517004/,"1,295,000€","['\n\n\n\n\n\n\nFlat in ronda Sant Pere', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '295', '000€\n\n\n3 bed.\n190 m²\n1st floor exterior with lift\n\n\nExcellent refurbished upscale apartment in a regal estate building in Eixample.\nThis pristine property is located between Paseo de Gracia and Paseo Sant Joan', "" one of the best areas of Eixample's right side""]",ronda Sant Pere,190 m²,3 bed.,1st,with lift,,"Excellent refurbished upscale apartment in a regal estate building in Eixample.
This pristine property is located between Paseo de Gracia and Paseo Sant Joan, one of the best areas of Eixample's right side, just a few steps away from the city centre. It's located on the first floor of a regal estat"
156,Flat,/en/inmueble/98255536/,"2,800,000€","['\n\n\n\n\n\n\nFlat in paseo de Gràcia', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n2', '800', '000€\n\n\n4 bed.\n248 m²\n1st floor exterior with lift\n\n\nBrand new apartment with terrace and pool in Paseo de Gracia', ' Barcelona\nExclusive property of 218sqm built and 28sqm of terrace distributed in a spacious and bright living room with access to 2 balconies', ' a pleasant and sunny dining room']",paseo de Gràcia,248 m²,4 bed.,1st,with lift,,"Brand new apartment with terrace and pool in Paseo de Gracia, Barcelona
Exclusive property of 218sqm built and 28sqm of terrace distributed in a spacious and bright living room with access to 2 balconies, a pleasant and sunny dining room, independent kitchen with double access and breakfast bar. It"
157,Flat,/en/inmueble/100287105/,"1,595,000€","['\n\n\n\n\n\n\nFlat in calle de Girona', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '595', '000€\n\n\n1', '695']",calle de Girona,185 m²,4 bed.,3rd,with lift,,This newly renovated and high-quality exclusive apartment is located on the main floor in the heart of the city in a classical and perfectly maintained Eixample building with a historic elevator and community roof terrace. This splendid property has been completely renovated with the highest quality
158,Flat,/en/inmueble/101368744/,"795,000€","['\n\n\n\n\n\n\nFlat in La Vila Olímpica del Poblenou', ' Barcelona\n\n\n795', '000€\nParking included\n\n\n850', '000 €\n\n6%\n\n\n\n4 bed.\n126 m²\n7th floor exterior with lift\n\n\nApartment for sale with excellent sea views in Villa Olímpica', ' Barcelona\nApartment for sale with excellent sea views in Villa Olímpica on the seafront. From here we can contemplate the vast sky and area of parks and gardens. Located in front of the sea and a few steps from Platja de la Nova Icaria']",La Vila Olímpica del Poblenou,126 m²,4 bed.,7th,with lift,Parking included,"Apartment for sale with excellent sea views in Villa Olímpica, Barcelona
Apartment for sale with excellent sea views in Villa Olímpica on the seafront. From here we can contemplate the vast sky and area of parks and gardens. Located in front of the sea and a few steps from Platja de la Nova Icaria,"
159,Flat,/en/inmueble/101043384/,"1,295,000€","['\n\n\n\n\n\n\nFlat in rambla de Catalunya', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '295', '000€\n\n\n3 bed.\n145 m²\n2nd floor exterior with lift\n\n\nStunning refurbished luxury apartment in a 1910 building in Rambla Catalunya.\nThis spectacular brand new refurbished property with high quality finishings is located on Rambla Catalunya near Consell de Cent', "" both semi-pedestrian streets. It's in an enviable location in the city""]",rambla de Catalunya,145 m²,3 bed.,2nd,with lift,,"Stunning refurbished luxury apartment in a 1910 building in Rambla Catalunya.
This spectacular brand new refurbished property with high quality finishings is located on Rambla Catalunya near Consell de Cent, both semi-pedestrian streets. It's in an enviable location in the city, in the heart of the"
160,Flat,/en/inmueble/98286608/,"1,550,000€","[""\n\n\n\n\n\n\nFlat in calle d'Alí Bei"", "" La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '550', '000€\n\n\n5 bed.\n228 m²\n2nd floor exterior with lift\n\n\nLocated in the elegant Eixample Right', ' a few meters from the Passeig de Gracia and the Plaza de Cataluña', ' this 220sqm property has recently been perfectly renovated by an artist', ' with old elements collected from around the world.\nIt consists of 1 double suite', ' 1 single suite']",calle d'Alí Bei,228 m²,5 bed.,2nd,with lift,,"Located in the elegant Eixample Right, a few meters from the Passeig de Gracia and the Plaza de Cataluña, this 220sqm property has recently been perfectly renovated by an artist, with old elements collected from around the world.
It consists of 1 double suite, 1 single suite, 2 double rooms and 1"
161,Flat,/en/inmueble/99418110/,"1,390,000€","['\n\n\n\n\n\n\nFlat in rambla de Catalunya', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '390', '000€\n\n\n5 bed.\n182 m²\n4th floor exterior with lift\n\n\nBeautiful flat in Rambla Catalunya\nEngel & Völkers presents this wonderful apartment located on Rambla Catalunya and next to Consell de cent']",rambla de Catalunya,182 m²,5 bed.,4th,with lift,,"Beautiful flat in Rambla Catalunya
Engel & Völkers presents this wonderful apartment located on Rambla Catalunya and next to Consell de cent, one of the new green axes in the city center.
The apartment is located on the fourth floor of an elegant and well-kept royal estate. It stands out for its per"
